chunk_id,company,report_type,year,pdf_filename,chunk_index,page_start,page_end,section_title,token_count_estimate,word_count,char_count,citation,pdf_path,final_url
airbus::Airbus_Annual_Report_2024::0073,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,73,38,39,Operations,499,416,3078,Airbus | Airbus_Annual_Report_2024.pdf | pages 38-39,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0074,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,74,39,39,Aviation Safety,453,369,2643,Airbus | Airbus_Annual_Report_2024.pdf | page 39,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0075,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,75,39,39,Aviation Safety,372,291,1822,Airbus | Airbus_Annual_Report_2024.pdf | page 39,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0076,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,76,39,39,Aviation Safety,370,296,1944,Airbus | Airbus_Annual_Report_2024.pdf | page 39,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0077,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,77,39,39,Aviation Safety,431,356,2435,Airbus | Airbus_Annual_Report_2024.pdf | page 39,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0078,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,78,39,40,Aviation Safety,429,347,2511,Airbus | Airbus_Annual_Report_2024.pdf | pages 39-40,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0079,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,79,40,40,Airbus Aerostructures and Premium Aerotec Industry,456,384,2735,Airbus | Airbus_Annual_Report_2024.pdf | page 40,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0080,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,80,40,41,Airbus Aerostructures and Premium Aerotec Industry,391,323,2248,Airbus | Airbus_Annual_Report_2024.pdf | pages 40-41,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0081,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,81,40,41,Airbus Aerostructures and Premium Aerotec Industry,468,385,2678,Airbus | Airbus_Annual_Report_2024.pdf | pages 40-41,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0082,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,82,41,41,1.3 Airbus Helicopters,452,405,2751,Airbus | Airbus_Annual_Report_2024.pdf | page 41,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0083,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,83,41,41,1.3 Airbus Helicopters,391,328,2172,Airbus | Airbus_Annual_Report_2024.pdf | page 41,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0084,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,84,41,42,1.3 Airbus Helicopters,469,388,2639,Airbus | Airbus_Annual_Report_2024.pdf | pages 41-42,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0085,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,85,41,42,1.3 Airbus Helicopters,490,408,2859,Airbus | Airbus_Annual_Report_2024.pdf | pages 41-42,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0086,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,86,42,42,1.3 Airbus Helicopters,408,335,2296,Airbus | Airbus_Annual_Report_2024.pdf | page 42,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0087,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,87,42,42,1.3 Airbus Helicopters,441,385,2541,Airbus | Airbus_Annual_Report_2024.pdf | page 42,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0088,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,88,42,43,1.3 Airbus Helicopters,481,412,2662,Airbus | Airbus_Annual_Report_2024.pdf | pages 42-43,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0089,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,89,43,43,Market Drivers,449,367,2451,Airbus | Airbus_Annual_Report_2024.pdf | page 43,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0090,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,90,43,43,Market Drivers,429,352,2367,Airbus | Airbus_Annual_Report_2024.pdf | page 43,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0091,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,91,43,43,Market Drivers,485,402,2556,Airbus | Airbus_Annual_Report_2024.pdf | page 43,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0092,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,92,43,44,Market Drivers,452,357,2308,Airbus | Airbus_Annual_Report_2024.pdf | pages 43-44,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0093,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,93,43,44,Market Drivers,498,390,2660,Airbus | Airbus_Annual_Report_2024.pdf | pages 43-44,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0094,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,94,44,44,Products and Services,400,311,2075,Airbus | Airbus_Annual_Report_2024.pdf | page 44,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0095,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,95,44,45,Products and Services,499,415,2607,Airbus | Airbus_Annual_Report_2024.pdf | pages 44-45,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0096,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,96,45,45,Products and Services,448,374,2550,Airbus | Airbus_Annual_Report_2024.pdf | page 45,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0097,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,97,45,45,Products and Services,456,399,2842,Airbus | Airbus_Annual_Report_2024.pdf | page 45,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0098,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,98,45,46,Products and Services,489,412,2786,Airbus | Airbus_Annual_Report_2024.pdf | pages 45-46,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0099,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,99,46,46,1.4 Airbus Defence and Space,446,359,2495,Airbus | Airbus_Annual_Report_2024.pdf | page 46,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0100,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,100,46,46,1.4 Airbus Defence and Space,458,369,2559,Airbus | Airbus_Annual_Report_2024.pdf | page 46,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0101,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,101,46,46,1.4 Airbus Defence and Space,406,337,2365,Airbus | Airbus_Annual_Report_2024.pdf | page 46,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0102,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,102,46,47,1.4 Airbus Defence and Space,493,423,2970,Airbus | Airbus_Annual_Report_2024.pdf | pages 46-47,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0103,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,103,47,47,Market,384,341,2362,Airbus | Airbus_Annual_Report_2024.pdf | page 47,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0104,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,104,47,47,Market,299,263,1845,Airbus | Airbus_Annual_Report_2024.pdf | page 47,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0105,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,105,47,47,Market,427,363,2521,Airbus | Airbus_Annual_Report_2024.pdf | page 47,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0106,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,106,47,47,Market,485,408,2814,Airbus | Airbus_Annual_Report_2024.pdf | page 47,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0107,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,107,47,48,Market,474,413,2690,Airbus | Airbus_Annual_Report_2024.pdf | pages 47-48,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0108,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,108,48,48,Market,464,377,2373,Airbus | Airbus_Annual_Report_2024.pdf | page 48,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0109,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,109,48,48,Market,434,364,2267,Airbus | Airbus_Annual_Report_2024.pdf | page 48,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0110,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,110,48,48,Market,411,329,2198,Airbus | Airbus_Annual_Report_2024.pdf | page 48,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0111,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,111,48,49,Market,462,372,2524,Airbus | Airbus_Annual_Report_2024.pdf | pages 48-49,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0112,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,112,49,49,Market,436,355,2396,Airbus | Airbus_Annual_Report_2024.pdf | page 49,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0113,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,113,49,49,Market,407,336,2314,Airbus | Airbus_Annual_Report_2024.pdf | page 49,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0114,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,114,49,49,Market,498,422,2944,Airbus | Airbus_Annual_Report_2024.pdf | page 49,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0115,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,115,49,50,Market,454,380,2608,Airbus | Airbus_Annual_Report_2024.pdf | pages 49-50,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0116,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,116,50,50,Space Systems,317,264,1882,Airbus | Airbus_Annual_Report_2024.pdf | page 50,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0117,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,117,50,50,Space Systems,379,327,2223,Airbus | Airbus_Annual_Report_2024.pdf | page 50,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0118,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,118,50,50,Space Systems,402,347,2280,Airbus | Airbus_Annual_Report_2024.pdf | page 50,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0119,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,119,50,50,Space Systems,407,354,2363,Airbus | Airbus_Annual_Report_2024.pdf | page 50,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0120,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,120,50,51,Space Systems,491,407,2814,Airbus | Airbus_Annual_Report_2024.pdf | pages 50-51,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0121,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,121,50,51,Space Systems,440,353,2411,Airbus | Airbus_Annual_Report_2024.pdf | pages 50-51,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0122,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,122,51,51,Space Systems,424,366,2376,Airbus | Airbus_Annual_Report_2024.pdf | page 51,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0123,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,123,51,51,Space Systems,366,312,2067,Airbus | Airbus_Annual_Report_2024.pdf | page 51,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0124,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,124,51,52,Space Systems,496,405,2908,Airbus | Airbus_Annual_Report_2024.pdf | pages 51-52,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0125,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,125,52,52,Connected Intelligence,476,376,2752,Airbus | Airbus_Annual_Report_2024.pdf | page 52,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0126,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,126,52,52,Connected Intelligence,461,360,2642,Airbus | Airbus_Annual_Report_2024.pdf | page 52,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0127,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,127,52,52,Connected Intelligence,488,384,2901,Airbus | Airbus_Annual_Report_2024.pdf | page 52,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0128,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,128,52,53,Connected Intelligence,474,377,2703,Airbus | Airbus_Annual_Report_2024.pdf | pages 52-53,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0129,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,129,53,53,ArianeGroup,475,396,2678,Airbus | Airbus_Annual_Report_2024.pdf | page 53,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0130,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,130,53,54,ArianeGroup,474,376,2642,Airbus | Airbus_Annual_Report_2024.pdf | pages 53-54,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0131,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,131,53,54,ArianeGroup,325,237,1770,Airbus | Airbus_Annual_Report_2024.pdf | pages 53-54,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0132,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,132,54,54,1.5 Other Corporate Activities,441,346,2500,Airbus | Airbus_Annual_Report_2024.pdf | page 54,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
airbus::Airbus_Annual_Report_2024::0133,Airbus,annual_report,2024,Airbus_Annual_Report_2024.pdf,133,54,54,1.5 Other Corporate Activities,455,390,2679,Airbus | Airbus_Annual_Report_2024.pdf | page 54,data/raw_pdfs/airbus/Airbus_Annual_Report_2024.pdf,https://www.airbus.com/sites/g/files/jlcbta136/files/2025-04/Airbus%20Annual%20Report%202024.pdf
